date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:09:39	2772/2772	---M--	200	added ('OK')	image/jpeg	etag:%22ad4-4be03e0b54cc0%22	http://www.idffy.it/site_200/js/dialog_box/images/success_bg.jpg	C:/My%20Web%20Sites/Luis/www.idffy.it/site_200/js/dialog_box/images/success_bg.jpg	(from http://www.idffy.it/mariadamico/index.php?f4o=load&f4m=tng_community_login&f4a=build_tng_community_login_form&rdro=load&rdrm=tng_community_area_riservata&rdra=build_show_area_riservata)
11:09:40	150/150	---M--	200	added ('OK')	image/gif	etag:%2296-4be03e0c48f00%22	http://www.idffy.it/site_200/js/dialog_box/images/success_header.gif	C:/My%20Web%20Sites/Luis/www.idffy.it/site_200/js/dialog_box/images/success_header.gif	(from http://www.idffy.it/mariadamico/index.php?f4o=load&f4m=tng_community_login&f4a=build_tng_community_login_form&rdro=load&rdrm=tng_community_area_riservata&rdra=build_show_area_riservata)
11:09:40	150/150	---M--	200	added ('OK')	image/gif	etag:%2296-4be03e0b54cc0%22	http://www.idffy.it/site_200/js/dialog_box/images/prompt_header.gif	C:/My%20Web%20Sites/Luis/www.idffy.it/site_200/js/dialog_box/images/prompt_header.gif	(from http://www.idffy.it/mariadamico/index.php?f4o=load&f4m=tng_community_login&f4a=build_tng_community_login_form&rdro=load&rdrm=tng_community_area_riservata&rdra=build_show_area_riservata)
11:09:40	2864/2864	---M--	200	added ('OK')	image/jpeg	etag:%22b30-4be03e0c48f00%22	http://www.idffy.it/site_200/js/dialog_box/images/prompt_bg.jpg	C:/My%20Web%20Sites/Luis/www.idffy.it/site_200/js/dialog_box/images/prompt_bg.jpg	(from http://www.idffy.it/mariadamico/index.php?f4o=load&f4m=tng_community_login&f4a=build_tng_community_login_form&rdro=load&rdrm=tng_community_area_riservata&rdra=build_show_area_riservata)
11:09:40	0/0	---M--	302	error ('')			http://www.idffy.it/mariadamico/index.php?f4o=post&f4c=user_functions&f4a=exec_set_language&language_lc_code=en	C:/My%20Web%20Sites/Luis/www.idffy.it/mariadamico/index.5acb5c.delayed	(from http://www.idffy.it/mariadamico/index.php?f4o=load&f4m=tng_community_registration&f4a=build_password_recovery_form)
11:09:42	11625/11625	---M--	200	added ('OK')	image/jpeg	etag:%222d69-4c91bde605dc0%22	http://www.idffy.it/site_200/modules/tng_community_miei_appuntamenti/images/banda_chiara.jpg	C:/My%20Web%20Sites/Luis/www.idffy.it/site_200/modules/tng_community_miei_appuntamenti/images/banda_chiara.jpg	(from http://www.idffy.it/mariadamico/index.php?f4o=load&f4m=tng_community_miei_appuntamenti&f4a=build_show_miei_appuntamenti)
11:10:22	580102/580102	---M--	200	added ('OK')	image/jpeg	etag:%228da06-56245543b6f40%22	http://www.idffy.it/site_200/modules/tng_community_miei_appuntamenti/images/eventi.jpg	C:/My%20Web%20Sites/Luis/www.idffy.it/site_200/modules/tng_community_miei_appuntamenti/images/eventi.jpg	(from http://www.idffy.it/mariadamico/)
11:10:24	12673/12673	---M--	200	added ('OK')	image/jpeg	etag:%223181-4c91bbec93540%22	http://www.idffy.it/site_200/modules/tng_community_blog/images/banda_stile_lista_chiara.jpg	C:/My%20Web%20Sites/Luis/www.idffy.it/site_200/modules/tng_community_blog/images/banda_stile_lista_chiara.jpg	(from http://www.idffy.it/mariadamico/index.php?f4o=load&f4m=tng_community_blog&f4a=build_show_blog)
11:10:24	158/158	---M--	200	added ('OK')	image/gif	etag:%229e-4c91bbee7b9c0%22	http://www.idffy.it/site_200/modules/tng_community_blog/images/dot_gray_no_bg.gif	C:/My%20Web%20Sites/Luis/www.idffy.it/site_200/modules/tng_community_blog/images/dot_gray_no_bg.gif	(from http://www.idffy.it/mariadamico/index.php?f4o=load&f4m=tng_community_blog&f4a=build_show_blog)
11:10:24	0/0	---M--	302	error ('')			http://www.idffy.it/mariadamico/index.php?f4o=post&f4c=user_functions&f4a=exec_set_language&language_lc_code=en	C:/My%20Web%20Sites/Luis/www.idffy.it/mariadamico/index.60cb5c.delayed	(from http://www.idffy.it/mariadamico/index.php?f4o=load&f4m=tng_community_blog&f4a=build_show_blog)
11:10:25	12525/12525	---M--	200	added ('OK')	image/jpeg	etag:%2230ed-4c91bbef6fc00%22	http://www.idffy.it/site_200/modules/tng_community_blog/images/banda_stile_blog_chiara.jpg	C:/My%20Web%20Sites/Luis/www.idffy.it/site_200/modules/tng_community_blog/images/banda_stile_blog_chiara.jpg	(from http://www.idffy.it/mariadamico/index.php?f4o=load&f4m=tng_community_blog&f4a=build_show_blog)
11:10:25	13115/13115	---M--	200	added ('OK')	image/jpeg	etag:%22333b-4c91bbef6fc00%22	http://www.idffy.it/site_200/modules/tng_community_blog/images/banda_stile_blog_scura.jpg	C:/My%20Web%20Sites/Luis/www.idffy.it/site_200/modules/tng_community_blog/images/banda_stile_blog_scura.jpg	(from http://www.idffy.it/mariadamico/index.php?f4o=load&f4m=tng_community_blog&f4a=build_show_blog)
11:10:28	664162/664162	---M--	200	added ('OK')	image/jpeg	etag:%22a2262-56245518cca00%22	http://www.idffy.it/site_200/modules/tng_community_job_opportunity_responsive/images/lavoro.jpg	C:/My%20Web%20Sites/Luis/www.idffy.it/site_200/modules/tng_community_job_opportunity_responsive/images/lavoro.jpg	(from http://www.idffy.it/mariadamico/)
